Date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2022.11.17,20617,1436,31647,12530,97188,13520,11559,3163,1402,82541,40915,1722,5246,40187,25079,10253,9652,17410,18234,2715,15656,22303,39697,13982,13017,21959,3581,4606,11600,2797,35030,8692,73603,27305,2232,40639,17201,8787,48126,3731,18679,3088,28290,91089,5089,763,22270,14709,7569,15563,1924
2022.11.18,20617,1436,31647,12533,97195,13526,11559,3163,1403,82875,40915,1722,5246,40198,25079,10253,9652,17410,18234,2717,15659,22303,39697,13982,13017,21959,3587,4622,11600,2799,35044,8695,73630,27305,2232,40651,17201,8787,48126,3731,18679,3088,28292,91117,5089,763,22285,14709,7581,15565,1924
2022.11.19,20617,1436,31647,12535,97195,13526,11559,3163,1403,82875,40915,1722,5246,40198,25079,10253,9652,17410,18234,2718,15659,22303,39697,13982,13017,21959,3587,4622,11600,2799,35044,8695,73630,27305,2232,40663,17201,8787,48126,3731,18679,3088,28292,91117,5089,763,22285,14709,7581,15565,1924
2022.11.20,20617,1436,31647,12535,97195,13526,11559,3163,1403,82875,40915,1722,5246,40198,25079,10253,9652,17410,18234,2718,15659,22303,39697,13982,13017,21959,3587,4622,11600,2799,35044,8695,73630,27305,2232,40681,17201,8787,48126,3731,18679,3088,28294,91117,5089,763,22285,14709,7581,15565,1924
2022.11.21,20617,1436,31647,12535,97215,13529,11559,3163,1403,82875,40915,1722,5246,40219,25079,10253,9652,17459,18234,2718,15667,22303,39697,13982,13017,21959,3587,4622,11600,2801,35050,8698,73652,27305,2232,40694,17201,8787,48126,3731,18679,3088,28298,91138,5089,763,22304,14709,7587,15577,1924
2022.11.22,20617,1436,31647,12540,97222,13558,11572,3163,1403,82875,40915,1722,5246,40233,25079,10253,9652,17459,18234,2718,15685,22303,39972,13982,13017,22001,3587,4622,11600,2803,35065,8698,73715,27305,2232,40708,17201,8787,48126,3731,18707,3088,28299,91140,5089,763,22323,14709,7590,15578,1931
2022.11.23,20631,1436,31709,12545,97260,13572,11572,3172,1403,82875,41024,1732,5251,40247,25079,10276,9657,17459,18261,2721,15690,22397,39972,14039,13017,22001,3587,4622,11624,2806,35079,8702,73787,27347,2232,40731,17201,8824,48271,3743,18707,3096,28303,91156,5089,770,22338,14748,7594,15594,1931
2022.11.24,20631,1436,31709,12550,97321,13572,11572,3172,1403,82875,41024,1732,5251,40247,25138,10276,9657,17459,18261,2722,15690,22397,39972,14039,13017,22001,3587,4622,11624,2806,35079,8702,73787,27347,2232,40738,17254,8824,48271,3743,18707,3096,28303,91156,5089,770,22338,14743,7594,15589,1931
2022.11.25,20631,1436,31709,12550,97342,13586,11572,3172,1403,82875,41024,1732,5251,40247,25138,10276,9657,17459,18261,2722,15690,22397,39972,14039,13017,22001,3595,4653,11624,2806,35079,8702,73803,27347,2232,40753,17254,8824,48271,3743,18707,3096,28303,91156,5110,770,22366,14743,7594,15589,1931
2022.11.26,20631,1436,31709,12550,97343,13586,11572,3172,1403,82875,41024,1732,5251,40247,25138,10276,9657,17459,18261,2722,15690,22397,39972,14039,13017,22001,3595,4653,11624,2806,35079,8702,73803,27347,2232,40764,17254,8824,48271,3743,18707,3096,28304,91156,5110,770,22366,14743,7594,15589,1931
2022.11.27,20631,1436,31709,12550,97343,13586,11572,3172,1403,82875,41024,1732,5251,40247,25138,10276,9657,17459,18261,2722,15690,22397,39972,14039,13017,22001,3595,4653,11624,2806,35079,8702,73803,27347,2232,40775,17254,8824,48271,3743,18707,3096,28305,91157,5110,770,22366,14743,7594,15589,1931
2022.11.28,20631,1436,31709,12550,97416,13586,11572,3172,1403,82875,41024,1732,5251,40264,25138,10276,9657,17502,18261,2722,15701,22397,39972,14039,13034,22001,3597,4653,11624,2812,35093,8702,73871,27347,2232,40785,17254,8824,48271,3743,18707,3096,28313,91174,5110,770,22374,14743,7594,15590,1931
2022.11.29,20631,1436,31709,12557,97424,13609,11587,3172,1403,82875,41024,1732,5251,40282,25138,10276,9657,17502,18261,2722,15724,22397,40085,14039,13036,22033,3597,4653,11624,2814,35110,8702,73947,27347,2232,40791,17254,8824,48271,3743,18711,3096,28326,91174,5110,770,22393,14743,7605,15597,1938
2022.11.30,20652,1436,31751,12564,97435,13609,11587,3172,1403,82875,41070,1737,5268,40303,25138,10294,9679,17502,18274,2722,15734,22397,40085,14039,13036,22037,3597,4653,11630,2816,35129,8702,73983,27371,2232,40806,17254,8864,48387,3743,18711,3099,28331,91195,5110,770,22418,14730,7611,15608,1938
2022.12.01,20652,1436,31751,12571,97509,13627,11587,3172,1407,83095,41070,1737,5268,40325,25164,10294,9679,17502,18274,2723,15745,22488,40085,14094,13036,22037,3597,4663,11630,2821,35144,8702,74016,27371,2232,40817,17271,8864,48387,3746,18711,3099,28369,91200,5110,770,22437,14705,7618,15619,1938
2022.12.02,20652,1436,31751,12578,97523,13632,11587,3172,1407,83201,41070,1737,5268,40339,25164,10294,9679,17502,18274,2724,15748,22488,40085,14094,13036,22038,3600,4663,11630,2823,35161,8702,74050,27371,2232,40825,17271,8864,48387,3746,18711,3099,28405,91203,5127,770,22457,14705,7627,15624,1938
2022.12.03,20652,1436,31751,12585,97523,13632,11587,3172,1407,83201,41070,1737,5268,40339,25164,10294,9679,17502,18274,2728,15748,22488,40085,14094,13036,22038,3600,4663,11630,2823,35161,8702,74050,27371,2232,40835,17271,8864,48387,3746,18711,3099,28405,91203,5127,770,22457,14705,7627,15624,1938
2022.12.04,20652,1436,31751,12585,97523,13632,11587,3172,1407,83201,41070,1737,5268,40339,25164,10294,9679,17502,18274,2728,15748,22488,40085,14094,13036,22038,3600,4663,11630,2823,35161,8702,74050,27371,2232,40842,17271,8864,48387,3746,18711,3099,28409,91203,5127,770,22457,14705,7627,15624,1938
2022.12.05,20652,1436,31751,12585,97551,13652,11587,3172,1407,83201,41070,1737,5268,40355,25164,10294,9679,17530,18274,2728,15756,22488,40085,14094,13036,22060,3600,4663,11630,2824,35169,8702,74090,27371,2232,40851,17271,8864,48387,3746,18711,3099,28416,91207,5127,770,22475,14705,7627,15638,1938
2022.12.06,20652,1436,31751,12594,97561,13668,11602,3172,1407,83201,41070,1737,5268,40372,25164,10294,9679,17530,18274,2740,15775,22488,40327,14094,13051,22092,3600,4663,11630,2827,35186,8708,74166,27371,2232,40862,17271,8864,48387,3746,18758,3099,28424,91208,5127,770,22488,14705,7631,15654,1938
2022.12.07,20682,1436,31822,12603,97588,13682,11603,3172,1407,83201,41070,1744,5280,40385,25164,10316,9692,17530,18296,2752,15785,22488,40327,14094,13051,22092,3600,4663,11657,2828,35203,8729,74217,27533,2232,40881,17271,8892,48527,3746,18758,3106,28441,91282,5127,781,22504,14829,7636,15669,1938
2022.12.08,20682,1436,31822,12613,97723,13697,11603,3172,1407,83201,41172,1744,5280,40394,25230,10316,9692,17530,18296,2764,15792,22574,40327,14155,13051,22094,3600,4672,11657,2829,35213,8736,74252,27533,2410,40896,17316,8892,48527,3762,18758,3106,28463,91289,5127,781,22521,14829,7636,15684,1938
2022.12.09,20682,1436,31822,12623,97740,13704,11603,3184,1407,83201,41172,1744,5280,40406,25230,10316,9692,17530,18296,2775,15800,22574,40327,14155,13051,22095,3600,4672,11657,2832,35235,8742,74283,27533,2410,40909,17316,8892,48527,3762,18758,3106,28465,91291,5138,781,22538,14829,7638,15686,1938
2022.12.10,20682,1436,31822,12631,97740,13704,11603,3184,1407,83201,41172,1744,5280,40406,25230,10316,9692,17530,18296,2775,15800,22574,40327,14155,13051,22095,3600,4672,11657,2832,35235,8742,74283,27533,2410,40925,17316,8892,48527,3762,18758,3106,28465,91291,5138,781,22538,14829,7638,15686,1938
2023.01.20,20846,1455,32631,12781,99594,13985,11903,3243,1421,84927,41772,1775,5344,40980,25796,10538,9903,17793,18479,2854,16173,23405,41185,14476,13151,22493,3633,4734,11834,2920,35725,8919,75945,27967,2442,41555,17581,9141,49397,3812,19069,3145,28883,92121,5234,884,22962,15312,7802,16006,1970
2023.01.21,20846,1455,32631,12788,99595,13985,11905,3243,1421,84927,41772,1775,5344,40980,25796,10538,9903,17793,18479,2854,16173,23405,41185,14476,13151,22493,3633,4734,11834,2920,35725,8919,75945,27967,2442,41563,17581,9141,49397,3812,19069,3145,28883,92121,5234,884,22962,15312,7802,16006,1970
2023.01.22,20846,1455,32631,12788,99595,13985,11905,3243,1421,84927,41772,1775,5344,40980,25796,10538,9903,17793,18479,2854,16173,23405,41185,14476,13151,22493,3633,4734,11834,2920,35725,8919,75945,27967,2442,41573,17581,9141,49397,3812,19069,3145,28886,92121,5234,884,22962,15312,7802,16006,1970
2023.01.23,20846,1455,32631,12788,99595,13995,11905,3243,1421,84927,41772,1775,5344,40980,25796,10538,9903,17838,18479,2854,16191,23405,41185,14476,13151,22493,3633,4734,11834,2924,35738,8924,76088,27967,2442,41583,17581,9141,49397,3812,19069,3145,28918,92123,5234,884,22962,15312,7808,16032,1970
2023.01.24,20846,1473,32631,12800,99683,13995,11942,3243,1421,84927,41772,1775,5344,40980,25796,10538,9903,17838,18479,2855,16215,23405,41445,14476,13151,22546,3633,4734,11834,2927,35749,8927,76179,27967,2442,41595,17581,9141,49397,3812,19093,3145,28923,92126,5234,884,23088,15312,7808,16046,1977
2023.01.25,20870,1473,32775,12800,99727,14024,11942,3254,1421,84927,41915,1786,5357,40980,25861,10566,9944,17838,18525,2858,16222,23405,41445,14476,13151,22546,3633,4734,11875,2929,35761,8932,76217,28040,2442,41606,17581,9164,49633,3812,19093,3149,28947,92306,5234,889,23088,15380,7808,16070,1977
2023.01.26,20870,1473,32775,12825,99919,14024,11941,3254,1421,84927,41915,1786,5357,41088,25861,10566,9944,17838,18525,2859,16227,23594,41445,14554,13191,22553,3633,4734,11875,2932,35771,8939,76247,28040,2442,41617,17652,9164,49633,3821,19093,3149,28974,92313,5253,889,23088,15381,7822,16092,1977
2023.01.27,20870,1473,32775,12835,99937,14024,11941,3254,1422,84927,41915,1786,5357,41088,25861,10567,9944,17838,18525,2861,16237,23594,41445,14554,13191,22556,3640,4746,11875,2932,35774,8943,76255,28040,2445,41624,17652,9164,49633,3821,19093,3149,28977,92315,5253,889,23088,15380,7822,16097,1977
2023.01.28,20870,1473,32775,12842,99937,14024,11941,3254,1422,84927,41915,1786,5357,41088,25861,10567,9944,17838,18525,2861,16237,23594,41445,14554,13191,22556,3640,4746,11875,2932,35774,8943,76255,28040,2445,41628,17652,9164,49633,3821,19093,3149,28977,92315,5253,889,23088,15380,7822,16097,1977
2023.01.29,20870,1473,32775,12842,99937,14024,11941,3254,1422,84927,41915,1786,5357,41088,25861,10567,9944,17838,18525,2861,16237,23594,41445,14554,13191,22556,3640,4746,11875,2932,35774,8943,76255,28040,2445,41638,17652,9164,49633,3821,19093,3149,28981,92315,5253,889,23088,15380,7822,16097,1977
2023.01.30,20870,1473,32775,12842,99937,14032,11941,3254,1422,84927,41915,1786,5357,41088,25861,10567,9944,17890,18525,2861,16246,23594,41445,14554,13191,22556,3640,4746,11875,2932,35780,8948,76363,28040,2445,41650,17652,9164,49633,3821,19093,3149,28987,92322,5253,889,23088,15380,7836,16097,1977
2023.01.31,20870,1473,32775,12852,99988,14034,11964,3254,1422,84927,41915,1786,5357,41088,25861,10567,9944,17890,18525,2861,16263,23594,41690,14554,13225,22603,3640,4746,11875,2942,35794,8953,76440,28040,2445,41657,17652,9164,49633,3821,19222,3149,28994,92322,5253,889,23135,15380,7849,16116,1979
2023.02.01,20882,1473,32882,12865,100019,14046,11964,3265,1422,84927,42054,1797,5373,41088,25902,10597,9969,17890,18572,2861,16276,23594,41690,14554,13225,22604,3640,4746,11867,2947,35806,8958,76477,28102,2445,41663,17652,9231,49791,3821,19222,3152,29035,92711,5253,894,23135,15380,7852,16124,1979
2023.02.02,20882,1473,32882,12875,100211,14046,11971,3265,1422,85370,42054,1797,5373,41180,25902,10597,9969,17890,18572,2861,16288,23771,41690,14602,13225,22604,3640,4765,11867,2949,35814,8958,76514,28102,2449,41665,17652,9231,49791,3833,19222,3152,29040,92713,5259,894,23135,15435,7866,16134,1979
2023.02.03,20882,1473,32882,12884,100228,14046,11973,3265,1422,85710,42054,1797,5373,41180,25902,10597,9969,17890,18572,2863,16297,23771,41690,14602,13225,22604,3644,4765,11867,2949,35821,8968,76546,28102,2449,41669,17704,9231,49791,3833,19226,3152,29056,92716,5259,894,23135,15435,7867,16138,1979
2023.02.04,20882,1473,32882,12891,100228,14046,11973,3265,1422,85710,42054,1797,5373,41180,25902,10597,9969,17890,18572,2863,16297,23771,41690,14602,13225,22604,3644,4765,11867,2949,35821,8968,76546,28102,2449,41676,17704,9231,49791,3833,19226,3152,29056,92716,5259,894,23135,15435,7867,16138,1979
2023.02.05,20882,1473,32882,12891,100228,14046,11973,3265,1422,85710,42054,1797,5373,41180,25902,10597,9969,17890,18572,2863,16297,23771,41690,14602,13225,22604,3644,4765,11867,2949,35821,8968,76546,28102,2449,41678,17704,9231,49791,3833,19226,3152,29056,92716,5259,894,23135,15435,7867,16138,1979
2023.02.06,20882,1473,32882,12891,100258,14046,11973,3265,1422,85710,42054,1797,5373,41180,25902,10597,9969,17939,18572,2863,16311,23771,41690,14602,13225,22612,3644,4765,11867,2949,35831,8977,76587,28102,2449,41685,17704,9231,49791,3833,19226,3152,29058,92726,5259,894,23135,15435,7876,16141,1979
2023.02.07,20882,1473,32882,12896,99943,14051,11973,3265,1422,85710,42054,1797,5373,41180,25902,10597,9969,17939,18572,2868,16330,23771,41809,14602,13257,22665,3644,4765,11867,2958,35838,8985,76645,28102,2449,41694,17704,9231,49791,3833,19330,3152,29075,92733,5259,894,23423,15435,7877,16160,1994
2023.02.08,20892,1473,32936,12904,99955,14083,12037,3288,1422,85710,42161,1805,5378,41180,25959,10625,9995,17939,18624,2875,16338,23771,41809,14602,13257,22666,3644,4765,11894,2968,35847,8991,76685,28235,2449,41706,17704,9250,49921,3833,19330,3153,29097,92741,5259,901,23462,15510,7885,16174,1994
2023.02.09,20892,1473,32936,12911,100209,14083,12036,3288,1425,85710,42161,1805,5378,41261,25959,10625,9995,17939,18624,2882,16344,23901,41809,14682,13257,22667,3644,4790,11894,2962,35859,8996,76743,28235,2458,41711,17767,9250,49921,3841,19330,3153,29106,92902,5270,901,23462,15510,7900,16177,1994
2023.02.10,20892,1473,32936,12919,100210,14083,12036,3288,1425,85710,42161,1805,5378,41261,25959,10625,9995,17939,18624,2891,16354,23901,41809,14682,13257,22668,3645,4790,11894,2962,35866,9001,76775,28235,2458,41719,17767,9250,49921,3841,19330,3153,29113,92908,5270,901,23462,15510,7904,16193,1994
2023.02.11,20892,1473,32936,12919,100210,14083,12036,3288,1425,85710,42161,1805,5378,41261,25959,10625,9995,17939,18624,2891,16354,23901,41809,14682,13257,22668,3645,4790,11894,2962,35866,9001,76775,28235,2458,41726,17767,9250,49921,3841,19330,3153,29113,92908,5270,901,23462,15510,7904,16193,1994
2023.02.12,20892,1473,32936,12925,100210,14083,12036,3288,1425,85710,42161,1805,5378,41261,25959,10625,9995,17939,18624,2897,16354,23901,41809,14682,13257,22668,3645,4790,11894,2962,35866,9001,76775,28235,2458,41728,17767,9250,49921,3841,19330,3153,29113,92908,5270,901,23462,15510,7904,16193,1994
2023.02.13,20892,1473,32936,12925,100210,14083,12036,3288,1425,85710,42161,1805,5378,41261,25959,10625,9995,18000,18624,2897,16360,23901,41809,14682,13257,22670,3645,4790,11894,2962,35877,9004,76817,28235,2458,41730,17767,9250,49921,3841,19330,3153,29115,92919,5270,901,23462,15510,7910,16217,1994
2023.02.14,20892,1473,32936,12930,100210,14083,12036,3288,1425,85710,42161,1805,5378,41261,25959,10625,9995,18000,18624,2908,16386,23901,41868,14682,13257,22705,3645,4790,11894,2971,35887,9007,76866,28235,2458,41732,17767,9250,49921,3841,19393,3153,29119,92920,5270,901,23599,15510,7913,16239,1996
2023.02.15,20899,1473,32936,12936,100224,14105,12061,3288,1425,85710,42245,1822,5389,41261,25998,10653,10029,18000,18666,2908,16394,23901,41868,14682,13296,22710,3645,4790,11903,2972,35897,9007,76904,28294,2458,41733,17767,9296,50055,3841,19393,3167,29124,93040,5270,910,23599,15568,7606,16239,1996
2023.02.16,20899,1473,33003,12941,100491,14105,12070,3308,1426,85710,42245,1822,5389,41335,25998,10653,10029,18000,18666,2908,16398,24029,41868,14742,13296,22711,3645,4790,11903,2973,35911,9007,76928,28294,2458,41737,17827,9296,50055,3849,19393,3167,29159,93041,5273,910,23599,15568,7925,16242,1996
2023.02.17,20899,1473,33003,12948,100491,14105,12078,3308,1426,86294,42245,1822,5389,41335,25998,10653,10029,18000,18666,2908,16408,24029,41868,14742,13296,22711,3648,4827,11903,2973,35918,9012,76956,28294,2459,41739,17827,9296,50055,3849,19393,3167,29169,93041,5273,910,23599,15568,7926,16256,1996
2023.02.18,20899,1473,33003,12952,100491,14105,12086,3308,1426,86294,42245,1822,5389,41335,25998,10653,10029,18000,18666,2908,16408,24029,41868,14742,13296,22711,3648,4827,11903,2973,35918,9012,76956,28294,2459,41741,17827,9296,50055,3849,19393,3167,29169,93041,5273,910,23599,15568,7926,16256,1996
2023.02.19,20899,1473,33003,12952,100491,14105,12086,3308,1426,86294,42245,1822,5389,41335,25998,10653,10029,18000,18666,2908,16408,24029,41868,14742,13296,22711,3648,4827,11903,2973,35918,9012,76956,28294,2459,41742,17827,9296,50055,3849,19393,3167,29169,93041,5273,910,23599,15568,7926,16256,1996
2023.02.20,20899,1473,33003,12952,100491,14105,12086,3308,1426,86294,42245,1822,5389,41335,25998,10653,10029,18055,18666,2908,16408,24029,41868,14742,13296,22713,3648,4827,11903,2973,35918,9012,76956,28294,2459,41745,17827,9296,50055,3849,19393,3167,29173,93043,5273,910,23599,15568,7926,16262,1996
2023.02.21,20899,1486,33003,12952,100491,14105,12086,3308,1426,86294,42245,1822,5389,41335,25998,10653,10029,18055,18666,2917,16411,24029,41957,14742,13296,22753,3648,4828,11903,2973,35931,9016,76990,28294,2459,41745,17827,9296,50055,3849,19490,3167,29181,93047,5273,910,23630,15568,7926,16272,1998
2023.02.22,20932,1486,33042,12957,100495,14106,12144,3309,1426,86294,42332,1822,5393,41335,26045,10671,10029,18055,18706,2917,16438,24029,41957,14742,13320,22757,3648,4827,11911,2984,35940,9017,77027,28346,2459,41745,17827,9335,50168,3849,19490,3175,29199,93155,5273,910,23630,15622,7926,16277,1998
2023.02.23,20932,1486,33042,12962,100726,14106,12145,3309,1427,86294,42332,1822,5393,41379,26045,10671,10034,18055,18706,2917,16440,24131,41957,14766,13320,22759,3648,4879,11911,2987,35947,9020,77071,28346,2463,41749,17887,9335,50168,3860,19490,3175,29209,93156,5276,910,23630,15622,7926,16289,1998
2023.02.24,20932,1486,33042,12962,100726,14106,12145,3309,1427,86294,42332,1822,5393,41379,26045,10671,10034,18055,18706,2917,16448,24131,41957,14766,13320,22760,3651,4879,11911,2987,35950,9020,77081,28346,2463,41749,17887,9335,50168,3860,19490,3175,29223,93161,5276,910,23630,15622,7926,16292,1998
2023.02.25,20932,1486,33042,12975,100726,14106,12145,3309,1427,86294,42332,1822,5393,41379,26045,10671,10034,18055,18706,2917,16448,24131,41957,14766,13320,22760,3651,4879,11911,2987,35950,9020,77081,28346,2463,41749,17887,9335,50168,3860,19490,3175,29223,93161,5276,910,23630,15622,7926,16292,1998
2023.02.26,20932,1486,33042,12975,100726,14106,12145,3309,1427,86294,42332,1822,5393,41379,26045,10671,10034,18055,18706,2917,16448,24131,41957,14766,13320,22760,3651,4879,11911,2987,35950,9020,77081,28346,2463,41749,17887,9335,50168,3860,19490,3175,29224,93161,5276,910,23630,15622,7926,16292,1998
2023.02.27,20932,1486,33042,12975,100726,14106,12145,3309,1427,86294,42332,1822,5393,41379,26045,10671,10034,18094,18706,2917,16458,24131,41957,14766,13320,22760,3651,4879,11911,2993,35956,9026,76986,28346,2463,41749,17887,9335,50168,3860,19490,3175,29228,93166,5276,910,23630,15622,7926,16305,1998
